fl_date,origin_city_name,dest_city_name,crs_dep_time,delay,crs_arr_time,weather_delay,dep_hour,arr_hour,weather
2018-07-18,"Miami, FL","Tallahassee, FL",1439,16.0,1606,16.0,14,16,Rainy
2018-07-18,"Miami, FL","Richmond, VA",1510,78.0,1736,42.0,15,17,Rainy
2018-07-18,"Miami, FL","Dallas/Fort Worth, TX",2135,35.0,2341,16.0,21,23,Rainy
2018-07-18,"Miami, FL","Atlanta, GA",1730,37.0,1930,37.0,17,19,Rainy
2018-07-18,"Miami, FL","Washington, DC",1750,51.0,2038,30.0,18,20,Rainy
2018-07-18,"Miami, FL","Philadelphia, PA",1935,45.0,2232,37.0,19,22,Rainy
2018-07-18,"Miami, FL","Las Vegas, NV",2153,27.0,2356,27.0,22,24,Rainy
2018-07-18,"Miami, FL","Washington, DC",2135,28.0,9,1.0,21,0,Rainy
2018-07-18,"Miami, FL","Orlando, FL",2147,26.0,2258,26.0,21,23,Rainy
2018-07-18,"Miami, FL","New York, NY",1528,50.0,1839,6.0,15,18,Rainy
2018-07-19,"Las Vegas, NV","San Francisco, CA",2125,27.0,2304,27.0,21,23,Sunny
2018-07-19,"Las Vegas, NV","Boise, ID",1455,32.0,1740,32.0,15,17,Sunny
2018-07-19,"Las Vegas, NV","Baltimore, MD",1435,49.0,2205,35.0,14,22,Sunny
2018-07-19,"Las Vegas, NV","Denver, CO",1955,61.0,2235,3.0,20,22,Sunny
2018-07-19,"Las Vegas, NV","Houston, TX",2100,54.0,155,37.0,21,2,Sunny
2018-07-19,"Las Vegas, NV","Los Angeles, CA",1555,35.0,1710,6.0,16,17,Sunny
2018-07-19,"Las Vegas, NV","Lubbock, TX",1500,40.0,1855,40.0,15,19,Sunny
2018-07-19,"Las Vegas, NV","Midland/Odessa, TX",1550,79.0,1950,4.0,16,20,Sunny
2018-07-19,"Las Vegas, NV","Oakland, CA",1615,110.0,1745,6.0,16,17,Sunny
2018-07-19,"Las Vegas, NV","Oklahoma City, OK",2015,121.0,35,102.0,20,0,Sunny
2018-07-19,"Las Vegas, NV","Ontario, CA",1455,49.0,1550,29.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Phoenix, AZ",1455,28.0,1610,14.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","San Antonio, TX",1440,69.0,1915,42.0,14,19,Sunny
2018-07-19,"Las Vegas, NV","Seattle, WA",855,29.0,1135,16.0,9,11,Sunny
2018-07-19,"Las Vegas, NV","Seattle, WA",1640,24.0,1910,8.0,16,19,Sunny
2018-07-19,"Las Vegas, NV","San Francisco, CA",1425,14.0,1550,14.0,14,16,Sunny
2018-07-19,"Las Vegas, NV","Sacramento, CA",1500,30.0,1625,30.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Tucson, AZ",1615,153.0,1725,14.0,16,17,Sunny
2018-07-19,"Las Vegas, NV","Long Beach, CA",1452,71.0,1602,32.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Long Beach, CA",2030,32.0,2134,3.0,20,21,Sunny
2018-07-19,"Las Vegas, NV","Indianapolis, IN",1538,38.0,2213,13.0,15,22,Sunny
2018-07-19,"Las Vegas, NV","Fresno, CA",1514,70.0,1621,6.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Minot, ND",1555,13.0,2030,13.0,16,20,Sunny
2018-07-19,"Las Vegas, NV","Stockton, CA",1522,31.0,1637,22.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Austin, TX",1500,18.0,1944,18.0,15,19,Sunny
2018-07-19,"Las Vegas, NV","Chicago, IL",1516,23.0,2105,23.0,15,21,Sunny
2018-07-19,"Las Vegas, NV","Fort Lauderdale, FL",2150,43.0,548,14.0,22,5,Sunny
2018-07-19,"Las Vegas, NV","Newark, NJ",2140,100.0,530,15.0,21,5,Sunny
2018-07-19,"Las Vegas, NV","San Francisco, CA",2124,113.0,2301,12.0,21,23,Sunny
2018-07-19,"Las Vegas, NV","Newark, NJ",2122,75.0,503,6.0,21,5,Sunny
2018-07-19,"Las Vegas, NV","San Francisco, CA",1535,29.0,1712,29.0,15,17,Sunny
2018-07-19,"Las Vegas, NV","Denver, CO",1629,137.0,1925,13.0,16,19,Sunny
2018-07-19,"Las Vegas, NV","Chicago, IL",2335,138.0,501,17.0,23,5,Sunny
2018-07-19,"Las Vegas, NV","San Francisco, CA",1729,37.0,1906,1.0,17,19,Sunny
2018-07-19,"Las Vegas, NV","Los Angeles, CA",1440,57.0,1604,27.0,14,16,Sunny
2018-07-19,"Las Vegas, NV","Boston, MA",2133,26.0,533,26.0,21,5,Sunny
2018-07-19,"Las Vegas, NV","San Diego, CA",1510,37.0,1630,25.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","San Jose, CA",1000,59.0,1127,4.0,10,11,Sunny
2018-07-19,"Las Vegas, NV","Los Angeles, CA",1510,6.0,1635,6.0,15,16,Sunny
2018-07-19,"Las Vegas, NV","Los Angeles, CA",2047,61.0,2214,36.0,20,22,Sunny
2018-07-21,"Atlanta, GA","Jacksonville/Camp Lejeune, NC",1259,141.0,1427,2.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Columbus, GA",1343,75.0,1429,3.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Knoxville, TN",1026,56.0,1119,56.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Alexandria, LA",942,8.0,1024,8.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Peoria, IL",1035,90.0,1124,59.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Fort Lauderdale, FL",738,32.0,930,32.0,7,9,Sunny
2018-07-21,"Atlanta, GA","Baton Rouge, LA",1344,43.0,1420,2.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Rapid City, SD",1051,24.0,1206,24.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Dallas/Fort Worth, TX",2000,85.0,2119,41.0,20,21,Sunny
2018-07-21,"Atlanta, GA","San Diego, CA",2144,57.0,2306,2.0,21,23,Sunny
2018-07-21,"Atlanta, GA","Memphis, TN",1632,69.0,1655,14.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Fort Myers, FL",1555,58.0,1739,27.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Boston, MA",730,53.0,957,44.0,7,10,Sunny
2018-07-21,"Atlanta, GA","Las Vegas, NV",1748,87.0,1901,45.0,17,19,Sunny
2018-07-21,"Atlanta, GA","Los Angeles, CA",726,46.0,859,46.0,7,9,Sunny
2018-07-21,"Atlanta, GA","Birmingham, AL",1623,39.0,1619,26.0,16,16,Sunny
2018-07-21,"Atlanta, GA","Los Angeles, CA",1630,28.0,1815,19.0,16,18,Sunny
2018-07-21,"Atlanta, GA","Minneapolis, MN",725,39.0,901,25.0,7,9,Sunny
2018-07-21,"Atlanta, GA","San Juan, PR",825,34.0,1201,16.0,8,12,Sunny
2018-07-21,"Atlanta, GA","Washington, DC",1959,44.0,2145,21.0,20,21,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",1622,72.0,1741,37.0,16,17,Sunny
2018-07-21,"Atlanta, GA","New York, NY",1900,20.0,2134,20.0,19,21,Sunny
2018-07-21,"Atlanta, GA","Minneapolis, MN",1930,175.0,2112,111.0,19,21,Sunny
2018-07-21,"Atlanta, GA","San Juan, PR",1829,55.0,2209,42.0,18,22,Sunny
2018-07-21,"Atlanta, GA","San Juan, PR",955,280.0,1338,258.0,10,13,Sunny
2018-07-21,"Atlanta, GA","Greensboro/High Point, NC",1630,28.0,1748,13.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Charlotte Amalie, VI",1105,33.0,1450,23.0,11,14,Sunny
2018-07-21,"Atlanta, GA","Memphis, TN",1800,6.0,1824,6.0,18,18,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",1739,53.0,1856,24.0,17,19,Sunny
2018-07-21,"Atlanta, GA","Christiansted, VI",1055,78.0,1441,33.0,11,14,Sunny
2018-07-21,"Atlanta, GA","Columbus, OH",1219,21.0,1349,18.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Charleston, SC",1511,44.0,1622,20.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Milwaukee, WI",1959,57.0,2105,42.0,20,21,Sunny
2018-07-21,"Atlanta, GA","Rochester, NY",907,25.0,1110,18.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",1140,32.0,1247,4.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Charlotte, NC",1755,71.0,1920,35.0,18,19,Sunny
2018-07-21,"Atlanta, GA","Columbus, OH",1915,57.0,2055,23.0,19,21,Sunny
2018-07-21,"Atlanta, GA","Honolulu, HI",1055,73.0,1434,35.0,11,14,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",2151,19.0,2306,19.0,22,23,Sunny
2018-07-21,"Atlanta, GA","New York, NY",1025,106.0,1244,100.0,10,12,Sunny
2018-07-21,"Atlanta, GA","West Palm Beach/Palm Beach, FL",955,144.0,1149,10.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Jackson, WY",1650,25.0,1840,25.0,16,18,Sunny
2018-07-21,"Atlanta, GA","Austin, TX",1156,16.0,1306,16.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Portland, OR",1319,46.0,1513,46.0,13,15,Sunny
2018-07-21,"Atlanta, GA","Baltimore, MD",814,29.0,1005,28.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Portland, OR",1655,7.0,1904,7.0,17,19,Sunny
2018-07-21,"Atlanta, GA","Portland, OR",1004,196.0,1215,183.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Knoxville, TN",2030,18.0,2128,15.0,20,21,Sunny
2018-07-21,"Atlanta, GA","San Francisco, CA",2140,76.0,2346,38.0,21,23,Sunny
2018-07-21,"Atlanta, GA","Santa Ana, CA",900,159.0,1031,14.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Milwaukee, WI",1225,33.0,1325,28.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Orlando, FL",1157,111.0,1324,33.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Columbus, OH",819,177.0,955,7.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Santa Ana, CA",1805,16.0,1946,16.0,18,19,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",1443,118.0,1555,17.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Washington, DC",1511,111.0,1700,16.0,15,17,Sunny
2018-07-21,"Atlanta, GA","Charlotte, NC",1102,24.0,1211,2.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Tallahassee, FL",1902,32.0,2008,4.0,19,20,Sunny
2018-07-21,"Atlanta, GA","Phoenix, AZ",1700,37.0,1755,37.0,17,18,Sunny
2018-07-21,"Atlanta, GA","Birmingham, AL",1749,48.0,1747,6.0,17,17,Sunny
2018-07-21,"Atlanta, GA","New Orleans, LA",1221,25.0,1242,15.0,12,12,Sunny
2018-07-21,"Atlanta, GA","Los Angeles, CA",1214,52.0,1348,35.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Milwaukee, WI",815,64.0,917,2.0,8,9,Sunny
2018-07-21,"Atlanta, GA","West Palm Beach/Palm Beach, FL",831,180.0,1020,16.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Cincinnati, OH",1628,105.0,1752,25.0,16,18,Sunny
2018-07-21,"Atlanta, GA","Detroit, MI",2035,17.0,2233,15.0,20,22,Sunny
2018-07-21,"Atlanta, GA","Baltimore, MD",1056,36.0,1244,36.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Cleveland, OH",1445,51.0,1635,18.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Washington, DC",956,35.0,1144,24.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Dayton, OH",1206,66.0,1337,66.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Dallas/Fort Worth, TX",1241,64.0,1355,56.0,12,14,Sunny
2018-07-21,"Atlanta, GA","Nashville, TN",1906,109.0,1916,60.0,19,19,Sunny
2018-07-21,"Atlanta, GA","Portland, ME",912,225.0,1143,23.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Bozeman, MT",1102,143.0,1300,53.0,11,13,Sunny
2018-07-21,"Atlanta, GA","Richmond, VA",1759,15.0,1937,15.0,18,19,Sunny
2018-07-21,"Atlanta, GA","St. Louis, MO",1620,60.0,1704,4.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Detroit, MI",1230,97.0,1428,8.0,12,14,Sunny
2018-07-21,"Atlanta, GA","Austin, TX",1625,76.0,1743,13.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Kansas City, MO",1206,15.0,1311,15.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",952,45.0,1104,8.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Pensacola, FL",1459,66.0,1511,6.0,15,15,Sunny
2018-07-21,"Atlanta, GA","Baltimore, MD",1345,18.0,1539,15.0,13,15,Sunny
2018-07-21,"Atlanta, GA","Columbus, OH",1005,89.0,1141,4.0,10,11,Sunny
2018-07-21,"Atlanta, GA","New York, NY",1030,28.0,1243,2.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Detroit, MI",2230,89.0,30,5.0,22,0,Sunny
2018-07-21,"Atlanta, GA","New Orleans, LA",1506,95.0,1538,87.0,15,15,Sunny
2018-07-21,"Atlanta, GA","Raleigh/Durham, NC",855,235.0,1019,12.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Austin, TX",2039,67.0,2156,59.0,20,22,Sunny
2018-07-21,"Atlanta, GA","Indianapolis, IN",1054,17.0,1223,17.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Manchester, NH",1905,69.0,2141,23.0,19,21,Sunny
2018-07-21,"Atlanta, GA","Pensacola, FL",1229,53.0,1238,53.0,12,12,Sunny
2018-07-21,"Atlanta, GA","Cincinnati, OH",810,161.0,932,13.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Newark, NJ",1151,21.0,1359,20.0,12,14,Sunny
2018-07-21,"Atlanta, GA","Birmingham, AL",1026,135.0,1017,14.0,10,10,Sunny
2018-07-21,"Atlanta, GA","Fort Myers, FL",1752,170.0,1941,15.0,18,19,Sunny
2018-07-21,"Atlanta, GA","Charleston, SC",1236,57.0,1346,13.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Las Vegas, NV",1145,132.0,1248,38.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Little Rock, AR",2005,55.0,2043,27.0,20,20,Sunny
2018-07-21,"Atlanta, GA","Detroit, MI",1920,253.0,2120,94.0,19,21,Sunny
2018-07-21,"Atlanta, GA","St. Louis, MO",1149,41.0,1219,18.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Salt Lake City, UT",811,34.0,1013,34.0,8,10,Sunny
2018-07-21,"Atlanta, GA","San Diego, CA",1115,54.0,1229,9.0,11,12,Sunny
2018-07-21,"Atlanta, GA","San Francisco, CA",1004,95.0,1213,29.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Grand Rapids, MI",945,119.0,1144,10.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Charleston, SC",1058,15.0,1209,15.0,11,12,Sunny
2018-07-21,"Atlanta, GA","New York, NY",930,68.0,1146,68.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Savannah, GA",1625,30.0,1733,5.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Sacramento, CA",1746,60.0,1946,3.0,17,19,Sunny
2018-07-21,"Atlanta, GA","Philadelphia, PA",910,102.0,1116,8.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Washington, DC",1253,56.0,1439,56.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Boston, MA",1330,125.0,1600,3.0,13,16,Sunny
2018-07-21,"Atlanta, GA","San Francisco, CA",812,15.0,1013,15.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Salt Lake City, UT",1051,176.0,1244,42.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Dayton, OH",810,229.0,942,4.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Louisville, KY",810,214.0,926,4.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Des Moines, IA",1509,28.0,1619,12.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Cincinnati, OH",940,97.0,1103,53.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Pittsburgh, PA",1352,95.0,1536,84.0,14,15,Sunny
2018-07-21,"Atlanta, GA","Minneapolis, MN",850,50.0,1027,41.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Philadelphia, PA",1133,80.0,1334,11.0,11,13,Sunny
2018-07-21,"Atlanta, GA","Seattle, WA",1410,68.0,1625,68.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Houston, TX",1624,94.0,1733,33.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Houston, TX",833,55.0,937,15.0,8,9,Sunny
2018-07-21,"Atlanta, GA","San Antonio, TX",840,60.0,1007,13.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Detroit, MI",941,113.0,1142,105.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",1052,27.0,1145,19.0,11,11,Sunny
2018-07-21,"Atlanta, GA","Fort Myers, FL",1955,80.0,2140,17.0,20,21,Sunny
2018-07-21,"Atlanta, GA","West Palm Beach/Palm Beach, FL",1112,13.0,1259,13.0,11,13,Sunny
2018-07-21,"Atlanta, GA","Raleigh/Durham, NC",1510,55.0,1638,18.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Buffalo, NY",819,67.0,1020,28.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Kansas City, MO",1926,46.0,2039,25.0,19,20,Sunny
2018-07-21,"Atlanta, GA","Norfolk, VA",1756,32.0,1944,17.0,18,19,Sunny
2018-07-21,"Atlanta, GA","San Diego, CA",827,306.0,949,294.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Oklahoma City, OK",855,91.0,1002,4.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Cincinnati, OH",1211,66.0,1333,58.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Columbus, OH",1436,32.0,1607,15.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Hartford, CT",1000,52.0,1221,43.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Dallas/Fort Worth, TX",1015,132.0,1133,53.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Minneapolis, MN",1209,64.0,1349,18.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Panama City, FL",1110,36.0,1115,30.0,11,11,Sunny
2018-07-21,"Atlanta, GA","Los Angeles, CA",1359,41.0,1539,11.0,14,15,Sunny
2018-07-21,"Atlanta, GA","Tucson, AZ",2050,54.0,2128,43.0,20,21,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",726,44.0,918,44.0,7,9,Sunny
2018-07-21,"Atlanta, GA","Greensboro/High Point, NC",1205,23.0,1318,20.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Hartford, CT",1746,68.0,2016,34.0,17,20,Sunny
2018-07-21,"Atlanta, GA","Savannah, GA",1103,13.0,1208,8.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Fort Myers, FL",1206,79.0,1346,11.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Memphis, TN",949,41.0,1013,34.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Phoenix, AZ",1130,106.0,1216,17.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",1812,103.0,1929,88.0,18,19,Sunny
2018-07-21,"Atlanta, GA","San Diego, CA",1349,77.0,1506,67.0,13,15,Sunny
2018-07-21,"Atlanta, GA","Fayetteville, NC",2051,49.0,2210,16.0,21,22,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",1230,73.0,1334,60.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Raleigh/Durham, NC",1142,62.0,1302,29.0,11,13,Sunny
2018-07-21,"Atlanta, GA","Omaha, NE",1107,36.0,1223,8.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Houston, TX",1458,72.0,1605,19.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Fort Lauderdale, FL",1300,63.0,1451,5.0,13,15,Sunny
2018-07-21,"Atlanta, GA","Dallas, TX",2125,29.0,2237,18.0,21,22,Sunny
2018-07-21,"Atlanta, GA","Seattle, WA",1205,13.0,1424,13.0,12,14,Sunny
2018-07-21,"Atlanta, GA","Myrtle Beach, SC",1232,72.0,1344,5.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Madison, WI",1359,67.0,1503,49.0,14,15,Sunny
2018-07-21,"Atlanta, GA","San Antonio, TX",1623,94.0,1753,36.0,16,18,Sunny
2018-07-21,"Atlanta, GA","Newark, NJ",1830,37.0,2054,6.0,18,21,Sunny
2018-07-21,"Atlanta, GA","Orlando, FL",855,191.0,1027,35.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Tampa, FL",947,28.0,1113,13.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Orlando, FL",945,87.0,1125,60.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Houston, TX",1114,22.0,1212,22.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Little Rock, AR",816,97.0,845,91.0,8,8,Sunny
2018-07-21,"Atlanta, GA","Santa Ana, CA",1101,113.0,1223,19.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Melbourne, FL",1209,22.0,1339,22.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Minneapolis, MN",1811,24.0,1959,19.0,18,20,Sunny
2018-07-21,"Atlanta, GA","Valparaiso, FL",2009,60.0,2023,6.0,20,20,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",1657,60.0,1810,4.0,17,18,Sunny
2018-07-21,"Atlanta, GA","New Orleans, LA",1033,63.0,1103,63.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Orlando, FL",755,46.0,920,46.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Richmond, VA",2249,28.0,28,19.0,22,0,Sunny
2018-07-21,"Atlanta, GA","Savannah, GA",1459,150.0,1602,28.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Indianapolis, IN",1449,129.0,1619,32.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",839,56.0,1030,55.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",1505,55.0,1704,3.0,15,17,Sunny
2018-07-21,"Atlanta, GA","Baltimore, MD",1803,23.0,2007,23.0,18,20,Sunny
2018-07-21,"Atlanta, GA","Raleigh/Durham, NC",1320,36.0,1449,1.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Milwaukee, WI",1501,35.0,1604,8.0,15,16,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",1912,72.0,2029,12.0,19,20,Sunny
2018-07-21,"Atlanta, GA","Savannah, GA",932,155.0,1033,29.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Tampa, FL",1433,80.0,1600,16.0,14,16,Sunny
2018-07-21,"Atlanta, GA","West Palm Beach/Palm Beach, FL",1831,259.0,2023,58.0,18,20,Sunny
2018-07-21,"Atlanta, GA","Norfolk, VA",1009,31.0,1149,27.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Kansas City, MO",1032,52.0,1135,38.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Little Rock, AR",2236,83.0,2312,14.0,22,23,Sunny
2018-07-21,"Atlanta, GA","Norfolk, VA",2239,42.0,19,25.0,22,0,Sunny
2018-07-21,"Atlanta, GA","Providence, RI",1541,76.0,1810,25.0,15,18,Sunny
2018-07-21,"Atlanta, GA","Kansas City, MO",820,60.0,924,60.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Colorado Springs, CO",2001,93.0,2106,78.0,20,21,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",843,85.0,937,33.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Los Angeles, CA",830,50.0,1009,46.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Newark, NJ",1643,106.0,1906,32.0,16,19,Sunny
2018-07-21,"Atlanta, GA","Orlando, FL",2055,105.0,2226,92.0,21,22,Sunny
2018-07-21,"Atlanta, GA","Syracuse, NY",911,89.0,1118,45.0,9,11,Sunny
2018-07-21,"Atlanta, GA","New York, NY",1455,80.0,1728,40.0,15,17,Sunny
2018-07-21,"Atlanta, GA","Nashville, TN",1638,67.0,1649,22.0,16,16,Sunny
2018-07-21,"Atlanta, GA","Pensacola, FL",1005,86.0,1022,8.0,10,10,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",812,246.0,921,54.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Las Vegas, NV",813,317.0,918,8.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Norfolk, VA",1431,73.0,1608,58.0,14,16,Sunny
2018-07-21,"Atlanta, GA","Providence, RI",926,110.0,1146,107.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Cleveland, OH",900,52.0,1046,8.0,9,10,Sunny
2018-07-21,"Atlanta, GA","Greer, SC",1038,57.0,1131,57.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Indianapolis, IN",1625,38.0,1759,6.0,16,18,Sunny
2018-07-21,"Atlanta, GA","Albuquerque, NM",2021,89.0,2134,80.0,20,21,Sunny
2018-07-21,"Atlanta, GA","St. Louis, MO",815,138.0,855,3.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",1059,21.0,1211,20.0,11,12,Sunny
2018-07-21,"Atlanta, GA","Tampa, FL",1207,50.0,1332,50.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Fort Myers, FL",1029,53.0,1211,31.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",1324,32.0,1434,13.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Newark, NJ",820,51.0,1022,51.0,8,10,Sunny
2018-07-21,"Atlanta, GA","Seattle, WA",1000,154.0,1220,36.0,10,12,Sunny
2018-07-21,"Atlanta, GA","Kansas City, MO",2237,84.0,2347,76.0,22,23,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",1256,135.0,1450,5.0,13,14,Sunny
2018-07-21,"Atlanta, GA","Denver, CO",816,59.0,929,1.0,8,9,Sunny
2018-07-21,"Atlanta, GA","Daytona Beach, FL",940,98.0,1057,12.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Albany, NY",929,77.0,1147,7.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Austin, TX",1005,99.0,1126,72.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",939,83.0,1134,19.0,9,11,Sunny
2018-07-21,"Atlanta, GA","Miami, FL",1152,23.0,1342,22.0,12,13,Sunny
2018-07-21,"Atlanta, GA","Jacksonville, FL",2224,31.0,2338,13.0,22,23,Sunny
2018-07-21,"Atlanta, GA","New York, NY",1145,41.0,1357,29.0,11,14,Sunny
2018-07-21,"Atlanta, GA","New Orleans, LA",1631,47.0,1707,17.0,16,17,Sunny
2018-07-21,"Atlanta, GA","Panama City, FL",1954,67.0,2002,13.0,20,20,Sunny
2018-07-21,"Atlanta, GA","Memphis, TN",811,100.0,828,100.0,8,8,Sunny
2018-07-21,"Atlanta, GA","Fort Lauderdale, FL",1200,51.0,1350,51.0,12,14,Sunny
2018-07-21,"Atlanta, GA","Richmond, VA",955,43.0,1133,31.0,10,11,Sunny
2018-07-21,"Atlanta, GA","Hartford, CT",1308,31.0,1529,31.0,13,15,Sunny
2018-07-21,"Atlanta, GA","Chicago, IL",2130,62.0,2231,1.0,21,22,Sunny
2018-07-21,"Atlanta, GA","Charleston, SC",1345,36.0,1455,1.0,13,15,Sunny
