origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,isWeather,isSecurity
10408,2,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.019943019943019943,0.0
10408,3,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.010380622837370242,0.0
10408,4,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04590163934426229,0.0
10408,5,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0
10408,6,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.016286644951140065,0.0
10408,7,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0
10408,8,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0
10408,9,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03296703296703297,0.0
10408,10,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.006872852233676976,0.0
10408,11,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.008670520231213872,0.002890173410404624
10408,12,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03651685393258427,0.0
10409,4,29.5,32.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0
10409,5,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,6,138.5,138.0,0.0,41.5,0.0,0.0,0.0,0.08333333333333333,0.0
10409,7,20.0,25.0,0.0,2.0,0.0,0.0,0.0,0.11764705882352941,0.0
10409,8,61.5,52.5,0.0,0.0,8.0,0.0,0.0,0.125,0.0
10409,9,46.0,42.5,0.0,0.0,16.0,0.0,0.0,0.1875,0.0
10409,10,13.0,31.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
10409,11,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,12,24.0,29.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0
10423,1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.006766381766381766,0.0014245014245014246
10423,2,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.006279434850863423,0.0003139717425431711
10423,3,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.00433721875847113,0.0002710761724044456
10423,4,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.013589128697042365,0.0002664535038635758
10423,5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.013686131386861315,0.0006843065693430657
10423,6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.014740440076906645,0.0014954069643238624
10423,7,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.006833176248821867,0.0
10423,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.008631964425843578,0.0023541721161391576
10423,9,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.010029116790682626,0.0016175994823681655
10423,10,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.009806386723661051,0.0015086748805632386
10423,11,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0037377803335250145,0.0011500862564692352
