tail_num,dep_delay,arr_delay,isCraft,isCarrier
N3733Z,8.0,8.0,0.09515859766277128,0.7529215358931552
N3734B,7.0,7.0,0.08051529790660225,0.7520128824476651
N3735D,6.0,6.0,0.1025260029717682,0.7786032689450223
N3736C,7.0,7.0,0.085,0.8
N3737C,7.0,5.0,0.09183673469387756,0.7973760932944607
N3738B,6.0,6.0,0.06988352745424292,0.8036605657237936
N3739P,6.0,6.0,0.06976744186046512,0.792358803986711
N373DA,6.0,5.0,0.062111801242236024,0.8012422360248447
N373DX,8.0,8.0,0.1111111111111111,0.7304964539007093
N373HA,4.0,8.0,0.02826086956521739,0.9565217391304348
N373JB,20.0,21.0,0.23490488006617039,0.5930521091811415
N373NW,9.0,8.0,0.11721611721611722,0.7387057387057387
N37408,9.0,13.0,0.1977491961414791,0.6286173633440515
N37409,8.0,12.0,0.1761744966442953,0.6409395973154363
N3740C,7.0,7.0,0.10784313725490197,0.7434640522875817
N37413,7.0,12.0,0.16475095785440613,0.6360153256704981
N37419,8.0,12.0,0.15295815295815296,0.6132756132756133
N3741S,7.0,5.0,0.10218978102189781,0.7795620437956204
N37420,6.0,11.0,0.1518987341772152,0.6540084388185654
N37422,8.0,12.0,0.16907514450867053,0.6589595375722543
N37427,7.0,10.0,0.16792738275340394,0.642965204236006
N3742C,7.0,6.0,0.09967845659163987,0.7395498392282959
N37434,7.0,12.0,0.1632088520055325,0.632088520055325
N37437,11.0,13.0,0.1632088520055325,0.627939142461964
N3743H,7.0,7.0,0.08850931677018634,0.7919254658385093
N3744F,8.0,6.0,0.08925619834710743,0.7966942148760331
N37456,6.0,11.0,0.1550068587105624,0.654320987654321
N3745B,8.0,6.0,0.09693053311793215,0.7641357027463651
N37462,7.0,9.0,0.13617021276595745,0.6581560283687943
N37464,8.0,12.0,0.16361256544502617,0.6361256544502618
N37465,8.0,13.0,0.1750358680057389,0.599713055954089
N37466,8.0,10.0,0.16736990154711673,0.6469760900140648
N37468,6.0,12.0,0.16027397260273973,0.6205479452054794
N3746H,8.0,6.0,0.10550458715596331,0.7553516819571865
N37470,6.0,11.0,0.16526610644257703,0.6330532212885154
N37471,6.0,9.0,0.13025210084033614,0.6792717086834734
N37474,5.0,9.0,0.14366197183098592,0.6788732394366197
N3747D,8.0,7.0,0.09033280507131537,0.7812995245641838
N3748Y,8.0,7.0,0.1024793388429752,0.7570247933884298
N3749D,8.0,7.0,0.09540034071550256,0.75809199318569
N374CA,17.0,16.0,0.24129651860744297,0.6146458583433373
N374DA,7.0,4.5,0.09731543624161074,0.7768456375838926
N374DX,7.0,9.0,0.10837438423645321,0.7315270935960592
N374HA,4.0,8.0,0.03333333333333333,0.9541666666666667
N374JB,20.0,20.0,0.23851030110935023,0.6006339144215531
N374NW,9.0,9.0,0.13048933500627352,0.6976160602258469
N374PH,10.0,34.0,0.0,0.3333333333333333
N37502,3.0,10.0,0.10174418604651163,0.7093023255813954
N37504,4.0,9.0,0.0979020979020979,0.7447552447552448
N37506,3.0,7.0,0.0683453237410072,0.7517985611510791
N37507,3.0,8.0,0.11688311688311688,0.7077922077922078
N37508,2.0,7.0,0.10619469026548672,0.7168141592920354
N3750D,9.0,8.0,0.1019786910197869,0.745814307458143
N37510,5.0,9.0,0.06976744186046512,0.627906976744186
N37513,-1.0,8.0,0.0,0.75
N37514,2.5,14.5,0.25,0.5
N3751B,8.0,8.0,0.1162079510703364,0.7232415902140673
N3752,6.5,5.0,0.08282208588957055,0.7776073619631901
N3753,7.0,7.0,0.09253246753246754,0.7792207792207793
N3754A,8.0,6.0,0.090311986863711,0.8013136288998358
N3755D,9.0,6.0,0.09666666666666666,0.765
N3756,7.0,7.0,0.08225806451612903,0.7951612903225806
N3757D,6.0,6.0,0.08557046979865772,0.7869127516778524
N3758Y,7.0,6.0,0.08631921824104234,0.7801302931596091
N3759,8.0,6.0,0.08794788273615635,0.7980456026058632
N375DA,8.0,8.0,0.11224489795918367,0.7667638483965015
N375DN,6.0,7.0,0.10704960835509138,0.7389033942558747
N375HA,4.0,8.0,0.03926096997690531,0.9468822170900693
N375JB,20.0,20.0,0.21384750219106047,0.6248904469763366
N375NC,8.0,8.0,0.10678391959798995,0.7273869346733668
N375PH,0.0,6.0,0.0,1.0
N3760C,5.0,7.0,0.09430604982206406,0.7704626334519573
N3761R,7.0,7.0,0.11764705882352941,0.7586726998491704
N3762Y,7.0,6.0,0.08269230769230769,0.7788461538461539
N3763D,7.0,6.0,0.07599309153713299,0.7806563039723662
N3764D,7.0,5.0,0.09314586994727592,0.7750439367311072
N3765,8.0,5.5,0.09210526315789473,0.7730263157894737
N3766,8.0,7.0,0.1173780487804878,0.7469512195121951
N3767,6.0,6.0,0.0858085808580858,0.7937293729372937
N3768,7.0,8.0,0.09422492401215805,0.7370820668693009
N3769L,6.0,6.0,0.09502262443438914,0.779788838612368
N376CA,17.0,17.0,0.2304878048780488,0.6426829268292683
N376DA,7.0,7.0,0.09302325581395349,0.7558139534883721
N376DN,6.0,8.0,0.09722222222222222,0.7166666666666667
N376NW,10.0,9.0,0.12242268041237113,0.7152061855670103
N37700,7.0,6.0,0.081377151799687,0.7965571205007824
N3771K,6.0,5.0,0.07389162561576355,0.7980295566502463
N3772H,7.0,6.0,0.09576138147566719,0.7660910518053375
N3773D,7.0,7.0,0.0812274368231047,0.7563176895306859
N377DA,8.0,8.0,0.09431137724550898,0.7529940119760479
N377DE,6.0,5.0,0.0886426592797784,0.7659279778393352
N377DN,5.0,6.5,0.11274509803921569,0.7328431372549019
N377NW,9.0,8.0,0.11826697892271663,0.7213114754098361
N378CA,24.0,21.5,0.2745803357314149,0.5911270983213429
N378DA,7.0,7.0,0.08670520231213873,0.773121387283237
N378DN,6.0,6.0,0.10377358490566038,0.7641509433962265
N378HA,5.0,8.5,0.0508130081300813,0.9349593495934959
N378NW,9.0,9.0,0.12369942196531791,0.7063583815028902
N379AA,11.0,15.0,0.10270270270270271,0.7351351351351352
N379CA,19.0,19.0,0.25316455696202533,0.5962025316455696
N379DA,7.0,7.0,0.11078717201166181,0.7244897959183674
N379DN,6.0,6.0,0.10714285714285714,0.7529761904761905
N379HA,4.0,9.0,0.032188841201716736,0.9570815450643777
N380DA,7.0,6.0,0.09312977099236641,0.7603053435114504
N380DN,5.0,6.0,0.06315789473684211,0.775438596491228
N380HA,5.0,9.0,0.02795698924731183,0.9591397849462365
N381AN,13.0,15.0,0.13664596273291926,0.6894409937888198
N381DN,8.0,8.0,0.10998552821997105,0.7250361794500724
N381DZ,9.0,8.0,0.13810741687979539,0.7161125319693095
N381HA,5.0,11.0,0.04600484261501211,0.9322033898305084
N38257,11.0,14.0,0.2111801242236025,0.5900621118012422
N38268,11.0,16.0,0.2081447963800905,0.5822021116138764
N382DA,8.0,7.0,0.11059190031152648,0.7367601246105919
N382DN,4.0,5.0,0.07792207792207792,0.8095238095238095
N382HA,5.0,8.0,0.03002309468822171,0.953810623556582
N383DN,8.0,6.0,0.09052333804809053,0.7609618104667609
N383DZ,6.0,7.0,0.1016949152542373,0.7694915254237288
N383HA,6.0,10.0,0.03286384976525822,0.9671361502347418
N38403,7.0,11.0,0.1687170474516696,0.6678383128295254
N38417,7.0,10.0,0.14605067064083457,0.6587183308494784
N38424,8.0,12.0,0.1649331352154532,0.6344725111441307
N38443,8.0,12.0,0.16375838926174496,0.636241610738255
N38446,8.0,11.0,0.16020671834625322,0.6459948320413437
N38451,7.0,14.0,0.16199756394640683,0.607795371498173
N38454,9.0,11.0,0.16560509554140126,0.6369426751592356
N38458,8.0,12.0,0.16623376623376623,0.6415584415584416
N38459,6.0,10.0,0.1422924901185771,0.6521739130434783
N38467,6.0,11.0,0.14713896457765668,0.6403269754768393
N38473,5.0,9.0,0.130374479889043,0.6560332871012483
N38479,7.0,11.0,0.16242937853107345,0.6299435028248588
N384AA,12.5,12.0,0.0913978494623656,0.8010752688172043
N384DA,8.0,8.0,0.125193199381762,0.7248840803709428
N384DN,5.0,5.0,0.0711864406779661,0.7830508474576271
N384HA,5.5,11.0,0.04525862068965517,0.9310344827586207
N385AM,8.0,14.0,0.09623430962343096,0.7238493723849372
N385DN,8.0,7.0,0.09550561797752809,0.7556179775280899
N385DZ,5.0,7.0,0.09666666666666666,0.77
N385HA,5.0,8.0,0.032679738562091505,0.9629629629629629
N386DA,8.0,5.0,0.08731466227347612,0.7775947281713345
N386DN,6.0,6.0,0.07,0.78
N386HA,5.0,8.0,0.034408602150537634,0.9505376344086022
N38727,13.0,15.0,0.19315403422982885,0.6136919315403423
N387DA,7.0,6.0,0.07472178060413355,0.7996820349761526
N387DN,6.0,5.0,0.08627450980392157,0.7843137254901961
N388AA,15.0,21.5,0.09905660377358491,0.7028301886792453
N388DA,9.0,7.0,0.09857142857142857,0.7585714285714286
N388DN,5.0,7.0,0.07518796992481203,0.7518796992481203
N388HA,4.0,9.0,0.020930232558139535,0.9627906976744186
N38950,3.5,9.0,0.041666666666666664,0.7916666666666666
N38955,5.0,19.0,0.030303030303030304,0.6363636363636364
N389AA,14.5,16.0,0.0967741935483871,0.7258064516129032
N389DA,7.0,6.0,0.09876543209876543,0.7685185185185185
N389HA,6.0,9.0,0.03397027600849257,0.9426751592356688
N390AA,12.0,16.0,0.11203319502074689,0.7053941908713693
N390CA,16.0,19.0,0.25146198830409355,0.5906432748538012
N390DA,8.0,6.0,0.09803921568627451,0.7483660130718954
N390DN,4.0,6.0,0.07441860465116279,0.7767441860465116
N390HA,6.0,9.0,0.029106029106029108,0.9563409563409564
N391AA,13.0,13.0,0.1,0.7538461538461538
N391CA,18.0,20.0,0.23375,0.59
N391DA,8.0,7.0,0.09609120521172639,0.737785016286645
N391HA,5.0,8.0,0.04357298474945534,0.9324618736383442
N39297,9.0,14.0,0.17042606516290726,0.6040100250626567
N392AN,11.0,11.0,0.08421052631578947,0.7842105263157895
N392DA,8.0,7.0,0.11447811447811448,0.7306397306397306
N392DN,5.0,6.5,0.07425742574257425,0.7524752475247525
N392HA,5.0,10.0,0.04112554112554113,0.9458874458874459
N393AN,14.0,17.0,0.136,0.708
N393DA,8.5,6.0,0.09870550161812297,0.7718446601941747
N393DN,5.0,5.0,0.045454545454545456,0.8068181818181818
N393HA,4.0,8.0,0.02027027027027027,0.9684684684684685
N39415,5.0,10.0,0.13636363636363635,0.6666666666666666
N39416,8.0,11.0,0.1418732782369146,0.6556473829201102
N39418,8.0,12.0,0.1806543385490754,0.6273115220483642
N39423,9.0,12.0,0.15306122448979592,0.6486880466472303
N39450,8.0,12.0,0.1536144578313253,0.6340361445783133
N39461,7.0,10.0,0.1402524544179523,0.664796633941094
N39463,6.5,13.0,0.14972527472527472,0.614010989010989
N39475,7.0,8.0,0.1481994459833795,0.6745152354570637
N394AN,8.0,10.0,0.07555555555555556,0.7644444444444445
N394DA,8.0,6.0,0.1,0.7666666666666667
N394DL,7.0,5.5,0.038461538461538464,0.7948717948717948
N394DX,5.0,6.5,0.14444444444444443,0.7166666666666667
N395AN,14.0,15.0,0.09644670050761421,0.7309644670050761
N395DN,7.0,6.0,0.09693053311793215,0.752827140549273
N395DZ,4.0,5.0,0.05555555555555555,0.85
N395HA,5.0,10.0,0.03736263736263736,0.9406593406593406
N396AN,7.0,13.0,0.08979591836734693,0.726530612244898
N396DA,8.0,9.0,0.12386706948640483,0.7356495468277946
N396DN,4.0,6.5,0.07971014492753623,0.782608695652174
N396HA,4.5,10.0,0.027906976744186046,0.958139534883721
N39726,4.0,10.0,0.10526315789473684,0.7894736842105263
N39728,8.0,15.0,0.1579861111111111,0.5815972222222222
N397AN,16.5,18.0,0.09734513274336283,0.7300884955752213
N397DA,8.0,7.0,0.12390924956369982,0.7329842931937173
N397DN,7.0,4.0,0.09565217391304348,0.782608695652174
N398AN,11.0,15.0,0.107981220657277,0.7183098591549296
N398CA,18.0,22.0,0.22023809523809523,0.5928571428571429
N398DA,8.0,8.0,0.10304054054054054,0.7212837837837838
N399AN,15.0,16.0,0.11952191235059761,0.7051792828685259
N399DA,7.0,6.0,0.10017574692442882,0.789103690685413
N399HA,6.0,8.0,0.03211009174311927,0.9610091743119266
N4005X,11.0,14.0,0.18465227817745802,0.6426858513189448
N400AN,6.0,8.0,0.13805970149253732,0.7201492537313433
N400QX,4.5,9.0,0.14486638537271448,0.7236286919831224
N400SY,4.0,10.0,0.16744186046511628,0.6790697674418604
N400WN,12.0,8.0,0.20302501454333916,0.7265852239674229
N401AN,8.0,11.0,0.14661654135338345,0.7030075187969925
N401QX,6.0,10.0,0.16037063435495366,0.6870990734141126
N401UA,10.0,14.0,0.18881987577639753,0.6024844720496895
N401WN,11.0,7.0,0.18002392344497609,0.7505980861244019
N401YX,7.0,13.0,0.19862227324913892,0.5981630309988519
N402AN,8.0,10.0,0.14096916299559473,0.7180616740088106
N402AS,5.0,8.0,0.09985935302390998,0.729957805907173
N402DX,12.0,10.0,0.0,1.0
N402QX,4.0,9.0,0.14157851912123678,0.7152156224572823
N402SY,4.0,9.0,0.14754098360655737,0.6825633383010432
N402UA,10.0,13.0,0.1922141119221411,0.6277372262773723
N402WN,11.0,8.0,0.17996289424860853,0.7452071737786023
N402YX,5.0,12.0,0.17712177121771217,0.6334563345633456
N4032T,9.5,15.0,0.20319634703196346,0.6278538812785388
N403AN,10.0,11.0,0.16080402010050251,0.7035175879396985
N403AS,4.0,8.0,0.10266159695817491,0.7160963244613435
N403DX,4.0,8.0,0.0,1.0
N403QX,5.0,9.0,0.15052950075642965,0.7087745839636914
N403SY,2.0,9.0,0.12880143112701253,0.6994633273703041
N403UA,11.0,12.0,0.19215686274509805,0.6339869281045751
N403WN,11.0,6.0,0.18823529411764706,0.7405572755417956
N403YX,4.0,11.0,0.15,0.65625
N404AN,5.0,7.0,0.07471264367816093,0.7816091954022989
N404QX,5.0,10.0,0.1457286432160804,0.700646087580761
N404SY,3.0,9.0,0.12046204620462046,0.7227722772277227
N404UA,11.0,15.0,0.20205920205920205,0.6138996138996139
N404WN,11.0,7.5,0.18896103896103897,0.7467532467532467
N404YX,7.0,13.0,0.19146341463414634,0.6073170731707317
N405AN,5.0,4.0,0.0,0.8275862068965517
N405AW,18.0,18.5,0.2159090909090909,0.6107954545454546
N405QX,6.0,10.0,0.15715292459478505,0.7131782945736435
N405SY,6.0,12.0,0.17922948073701842,0.6532663316582915
N405UA,14.0,16.0,0.214190093708166,0.5903614457831325
N405WN,12.0,8.0,0.19709412507896398,0.7296272899557802
N405YX,5.0,12.0,0.17707150964812712,0.6220204313280363
N406AN,3.0,8.0,0.07692307692307693,0.7622377622377622
N406QX,11.5,12.0,0.2,0.76
N406UA,13.0,19.0,0.20745341614906831,0.5577639751552795
N406WN,10.0,6.0,0.18204645323289392,0.746390458254865
N406YX,5.0,11.0,0.17245240761478164,0.6215005599104143
N407AN,5.0,9.0,0.06779661016949153,0.8135593220338984
N407AS,5.0,8.0,0.1103030303030303,0.7163636363636363
N407QX,5.0,9.0,0.13734939759036144,0.7220883534136546
N407SW,28.0,32.5,0.29136690647482016,0.5899280575539568
N407UA,11.0,14.0,0.16775032509752927,0.6436931079323797
N407WN,11.0,7.0,0.17956656346749225,0.7424148606811145
N407YX,7.0,13.5,0.18284424379232506,0.6038374717832957
N408AS,4.0,8.0,0.10638297872340426,0.7133917396745932
N408AW,15.0,21.0,0.21052631578947367,0.5885167464114832
N408QX,4.0,9.0,0.14642857142857144,0.6982142857142857
N408UA,12.0,15.0,0.19782870928829915,0.5826296743063932
N408WN,12.0,8.0,0.19961489088575096,0.7259306803594352
N408YX,5.0,12.0,0.1745049504950495,0.6163366336633663
N409AA,3.5,5.0,0.06818181818181818,0.8409090909090909
N409AS,5.0,9.0,0.10653753026634383,0.7142857142857143
N409AW,18.5,22.0,0.23666666666666666,0.6016666666666667
N409QX,4.0,9.0,0.14583333333333334,0.71875
N409UA,12.0,15.0,0.20161290322580644,0.5910138248847926
N409WN,10.0,7.0,0.1782421634910879,0.750460971112477
N409YX,6.0,13.0,0.20283533260632497,0.5976008724100327
N410AW,14.0,18.0,0.19724770642201836,0.5768348623853211
N410QX,2.0,9.0,0.11724137931034483,0.7310344827586207
N410UA,9.0,12.0,0.16261203585147246,0.6222791293213829
N410WN,10.0,6.0,0.15941101152368758,0.7797695262483995
N410YX,7.0,14.0,0.19898605830164764,0.6032953105196451
N41104,16.0,21.0,0.24885215794306703,0.5840220385674931
N41135,10.0,13.0,0.09879518072289156,0.689156626506024
N41140,14.0,17.5,0.18805309734513273,0.5752212389380531
N411QX,2.0,10.0,0.13815789473684212,0.6907894736842105
N411UA,12.0,15.0,0.18494055482166447,0.6050198150594451
N411WN,11.0,8.0,0.17857142857142858,0.7422619047619048
N411YX,5.0,11.5,0.15649867374005305,0.6153846153846154
N411ZW,13.0,20.0,0.2237442922374429,0.5833333333333334
N412AW,13.0,19.0,0.2174969623329283,0.5735115431348724
N412QX,5.0,10.0,0.14484679665738162,0.7005571030640668
N412UA,12.5,16.0,0.1956521739130435,0.6057971014492753
N412UW,24.0,32.0,0.36363636363636365,0.45454545454545453
N412WN,10.0,7.0,0.17811012916383412,0.7396329027872196
N412YX,5.0,11.0,0.15129151291512916,0.6371463714637147
N413AS,6.5,9.0,0.10841836734693877,0.7079081632653061
N413AW,15.0,19.0,0.2267379679144385,0.6074866310160428
N413QX,4.0,8.0,0.13134328358208955,0.746268656716418
N413UA,16.0,17.0,0.2263681592039801,0.5982587064676617
N413WN,11.0,6.0,0.18864577173270256,0.755765819041987
N413YX,4.0,11.0,0.17097170971709716,0.6309963099630996
N414QX,3.0,8.0,0.11053984575835475,0.7455012853470437
N414UA,15.0,18.0,0.2218091697645601,0.5811648079306072
N414WN,11.0,8.0,0.20478234212139793,0.7320662170447578
N414YX,5.0,12.0,0.1677336747759283,0.6197183098591549
N414ZW,17.0,24.0,0.25061425061425063,0.5528255528255528
N415AW,16.0,21.0,0.24222222222222223,0.5711111111111111
N415QX,4.0,9.0,0.15019011406844107,0.7186311787072244
N415UA,10.0,13.0,0.17662007623888182,0.6353240152477764
N415WN,12.0,8.0,0.19842829076620824,0.724950884086444
N415YX,4.0,11.0,0.16145181476846057,0.6445556946182729
N416AW,14.0,17.0,0.21331828442437922,0.6094808126410836
N416QX,4.0,8.0,0.11146496815286625,0.7802547770700637
N416UA,9.0,12.0,0.1706700379266751,0.6434892541087232
N416WN,10.0,7.0,0.18265119120342088,0.7495418448381185
N416YX,4.0,11.0,0.14072229140722292,0.6550435865504358
N417AW,19.0,25.0,0.2578125,0.5613839285714286
N417QX,4.0,9.0,0.14063714063714064,0.7156177156177156
N417SW,16.0,20.0,0.2703180212014134,0.5759717314487632
N417UA,11.0,12.0,0.18915510718789408,0.6292559899117276
N417WN,11.0,8.0,0.1980891719745223,0.7382165605095541
N417YX,5.0,12.0,0.17123287671232876,0.6278538812785388
N418AW,13.5,19.0,0.23186813186813188,0.5901098901098901
N418SW,8.0,9.0,0.17578125,0.7001953125
N418UA,10.0,14.0,0.19307589880159787,0.6031957390146472
N418WN,11.0,8.0,0.18397997496871088,0.7546933667083855
N418YX,6.0,11.0,0.14585908529048208,0.6440049443757726
N419AS,5.5,9.0,0.10449735449735449,0.708994708994709
N419AW,14.0,19.0,0.21661409043112514,0.594111461619348
N419UA,11.0,14.0,0.1951219512195122,0.6110397946084724
N419WN,11.0,7.0,0.1994750656167979,0.7427821522309711
N419YX,5.0,14.0,0.19491525423728814,0.585956416464891
N420AW,12.0,18.0,0.22366863905325443,0.6071005917159763
N420QX,-4.0,2.5,0.0,1.0
N420UA,12.0,15.0,0.170439414114514,0.6231691078561917
N420WN,11.0,9.0,0.2064191315292637,0.7155443675267463
N420YX,5.0,11.0,0.16262135922330098,0.6322815533980582
N421LV,11.0,7.0,0.20500305064063454,0.7199511897498475
N421QX,4.0,10.0,0.14977307110438728,0.6959152798789713
N421UA,11.0,13.0,0.1994645247657296,0.6251673360107095
N421YX,7.0,13.0,0.18886198547215496,0.6101694915254238
N421ZW,17.0,22.5,0.24125874125874125,0.5681818181818182
N422QX,5.0,9.0,0.15131086142322098,0.7101123595505618
N422UA,10.0,14.0,0.16890881913303438,0.6098654708520179
N422WN,11.0,8.0,0.1893939393939394,0.7323232323232324
N422YX,4.0,10.0,0.16523867809057527,0.653610771113831
N423AS,4.0,8.0,0.10561497326203209,0.7272727272727273
N423AW,16.0,19.0,0.2290249433106576,0.5861678004535147
N423QX,3.0,10.0,0.16355140186915887,0.6884735202492211
N423SW,16.0,20.5,0.25765765765765763,0.5792792792792792
N423UA,13.0,16.0,0.21866666666666668,0.5813333333333334
N423WN,11.0,8.0,0.19247378161628625,0.7378161628624306
N423YX,4.0,11.0,0.18018018018018017,0.6254826254826255
N424AA,13.0,15.0,0.2524271844660194,0.6116504854368932
N424AW,12.0,18.0,0.22587968217934165,0.5822928490351873
N424UA,13.0,15.0,0.2050955414012739,0.5796178343949044
N424WN,11.0,8.0,0.17927337701012508,0.7462775461584277
N424YX,6.0,12.5,0.18246445497630331,0.6018957345971564
N425AW,11.0,16.0,0.20426487093153758,0.6083052749719416
N425LV,11.0,7.0,0.1684341859014348,0.7610729881472239
N425UA,13.0,15.0,0.18193384223918574,0.6132315521628499
N425YX,5.0,12.0,0.1811926605504587,0.606651376146789
N426AA,17.0,16.0,0.2542372881355932,0.6237288135593221
N426AW,13.0,18.0,0.20938628158844766,0.6064981949458483
N426QX,3.0,9.0,0.13636363636363635,0.734006734006734
N426SW,8.0,10.0,0.19480519480519481,0.6904761904761905
N426UA,12.0,15.0,0.2079207920792079,0.5928217821782178
N426WN,11.0,8.0,0.19343283582089552,0.7432835820895523
N426YX,5.0,12.0,0.17955439056356487,0.6225425950196593
N427QX,5.0,10.0,0.15072083879423329,0.690694626474443
N427SW,8.0,11.0,0.19131334022750776,0.6680455015511892
N427UA,10.0,12.0,0.1810918774966711,0.6338215712383488
N427WN,11.0,8.0,0.17714631197097944,0.7466747279322854
N427YX,5.0,12.0,0.20374707259953162,0.6007025761124122
N427ZW,11.0,17.0,0.25054229934924077,0.579175704989154
N42836,10.0,10.0,0.08247422680412371,0.8762886597938144
N428AS,6.0,9.0,0.1310096153846154,0.7007211538461539
N428AW,14.0,18.0,0.22483940042826553,0.5738758029978587
N428QX,5.0,10.0,0.17374005305039789,0.7029177718832891
N428UA,11.0,15.0,0.19863945578231293,0.6136054421768707
N428WN,11.0,7.0,0.20116429495472185,0.7238033635187581
N428YX,5.0,12.0,0.16789215686274508,0.633578431372549
N429AW,12.0,17.0,0.22740524781341107,0.5889212827988338
N429QX,5.0,10.0,0.1539568345323741,0.7165467625899281
N429SW,7.0,11.0,0.18074866310160428,0.6855614973262032
N429UA,11.0,13.0,0.1600547195622435,0.612859097127223
N429WN,10.0,7.0,0.1906779661016949,0.7439467312348669
N429YX,5.0,11.0,0.1575682382133995,0.6439205955334988
N430AW,10.0,16.0,0.20990312163616792,0.6060279870828849
N430QX,5.5,11.0,0.1890495867768595,0.6735537190082644
N430SW,7.0,10.0,0.19716646989374262,0.6824085005903188
N430UA,11.0,15.0,0.19577464788732393,0.5873239436619718
