origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay
11193,6,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0
11193,7,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11193,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11193,9,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11193,10,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11193,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11193,12,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11203,1,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11203,2,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0
11203,3,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11203,4,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0
11203,5,-7.0,-13.0,0.0,0.0,0.0,0.0,0.0
11203,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11203,7,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11203,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11203,9,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11203,10,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11203,11,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11203,12,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11233,1,-9.0,1.0,0.0,0.0,0.0,0.0,0.0
11233,2,-1.0,3.5,0.0,0.0,0.0,0.0,0.0
11233,3,-1.5,2.0,0.0,0.0,0.0,0.0,0.0
11233,4,4.0,-2.0,0.0,0.0,0.0,0.0,0.0
11233,5,-2.5,-5.5,0.0,0.0,0.0,0.0,0.0
11233,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11233,7,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0
11233,8,-9.0,-17.0,0.0,0.0,0.0,0.0,0.0
11233,9,-8.5,-18.0,0.0,0.0,0.0,0.0,0.0
11233,10,-5.5,-18.0,0.0,0.0,0.0,0.0,0.0
11233,11,-5.5,-3.0,0.0,0.0,0.0,0.0,0.0
11233,12,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
11252,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11252,2,-3.5,-7.0,0.0,0.0,0.0,0.0,0.0
11252,3,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11252,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11252,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11252,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11252,7,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11252,8,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11252,9,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11252,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11252,11,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11252,12,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0
11259,1,0.0,-7.0,0.0,0.0,0.0,0.0,0.0
11259,2,4.0,-1.0,0.0,0.0,0.0,0.0,0.0
11259,3,2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11259,4,3.0,-2.0,0.0,0.0,0.0,0.0,0.0
11259,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,6,4.0,-1.0,0.0,0.0,0.0,0.0,0.0
11259,7,3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11259,8,1.0,-4.0,0.0,0.0,0.0,0.0,0.0
11259,9,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
11259,10,2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11259,11,1.0,-5.0,0.0,0.0,0.0,0.0,0.0
11259,12,2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11267,1,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11267,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11267,3,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,6,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11267,7,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,8,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11267,10,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11267,11,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11267,12,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11274,1,-5.5,-2.5,0.0,0.0,0.0,0.0,0.0
11274,2,-4.0,1.0,0.0,0.0,0.0,0.0,0.0
11274,3,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11274,4,-9.0,-12.5,0.0,0.0,0.0,0.0,0.0
11274,5,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11274,6,-2.0,-3.5,0.0,0.0,0.0,0.0,0.0
11274,7,-4.5,-10.0,0.0,0.0,0.0,0.0,0.0
11274,8,-5.0,-6.5,0.0,0.0,0.0,0.0,0.0
11274,9,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11274,10,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11274,11,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11274,12,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
11278,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11278,3,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,4,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11278,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,6,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11278,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11278,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11278,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11278,12,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11292,1,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0
11292,2,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
11292,3,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11292,4,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11292,5,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
11292,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,7,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
11292,8,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
11292,9,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11292,10,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0
11292,11,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11292,12,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0
11298,1,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11298,2,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11298,3,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11298,4,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11298,5,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11298,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298,7,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
11298,8,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11298,9,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11298,10,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11298,11,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11298,12,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11308,1,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11308,2,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11308,3,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
11308,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11308,5,-4.5,-9.0,0.0,0.0,0.0,0.0,0.0
11308,6,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11308,7,-4.0,-8.5,0.0,0.0,0.0,0.0,0.0
11308,8,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11308,9,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11308,10,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11308,11,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11308,12,-3.0,-10.5,0.0,0.0,0.0,0.0,0.0
11315,1,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
11315,2,-4.0,2.0,0.0,0.0,0.0,0.0,0.0
11315,3,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0
11315,4,-7.5,-9.0,0.0,0.0,0.0,0.0,0.0
11315,5,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11315,6,-6.0,-4.0,0.0,0.0,0.0,0.0,0.0
11315,7,-7.0,-1.0,0.0,0.0,0.0,0.0,0.0
11315,8,-9.0,-5.0,0.0,0.0,0.0,0.0,0.0
11315,9,-9.5,-11.5,0.0,0.0,0.0,0.0,0.0
11315,10,-7.0,-4.0,0.0,0.0,0.0,0.0,0.0
11315,11,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0
11315,12,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11336,6,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11336,7,-4.5,-5.0,0.0,0.0,0.0,0.0,0.0
11336,8,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11337,1,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11337,2,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11337,3,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11337,4,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11337,5,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11337,6,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11337,7,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11337,8,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11337,9,-4.0,-9.5,0.0,0.0,0.0,0.0,0.0
11337,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11337,11,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
11337,12,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0
11413,1,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11413,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11413,3,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11413,4,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11413,5,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11413,6,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11413,7,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
11413,8,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11413,9,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11413,10,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
11413,11,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
11413,12,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0
11415,1,-5.0,-17.0,0.0,0.0,0.0,0.0,0.0
11415,2,-3.5,-12.5,0.0,0.0,0.0,0.0,0.0
11415,3,-8.0,-15.5,0.0,0.0,0.0,0.0,0.0
11415,4,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0
11415,5,-3.0,-8.5,0.0,0.0,0.0,0.0,0.0
11415,6,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0
11415,7,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11415,8,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11415,9,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11415,10,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11415,11,-5.0,-18.0,0.0,0.0,0.0,0.0,0.0
11415,12,-5.0,-19.5,0.0,0.0,0.0,0.0,0.0
11423,1,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11423,2,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0
11423,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11423,4,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11423,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11423,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11423,7,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11423,8,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11423,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11423,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11423,11,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11423,12,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11433,1,-2.0,-12.0,0.0,0.0,0.0,0.0,0.0
11433,2,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0
11433,3,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11433,4,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11433,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11433,6,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11433,7,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11433,8,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11433,9,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0
11433,10,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11433,11,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0
11433,12,-2.0,-15.0,0.0,0.0,0.0,0.0,0.0
11445,1,5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11445,2,25.0,-0.5,0.0,0.0,0.0,0.0,0.0
11445,3,9.0,-5.0,0.0,0.0,0.0,0.0,0.0
11445,4,-1.0,-13.0,0.0,0.0,0.0,0.0,0.0
11445,5,0.0,-8.0,0.0,0.0,0.0,0.0,0.0
11445,6,5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11445,7,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11445,8,27.0,11.0,0.0,0.0,0.0,0.0,0.0
11445,9,10.0,-1.0,0.0,0.0,0.0,0.0,0.0
11445,10,7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11445,11,3.5,-14.0,0.0,0.0,0.0,0.0,0.0
11445,12,20.0,-3.0,0.0,0.0,0.0,0.0,0.0
11447,1,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0
11447,2,-6.0,-7.5,0.0,0.0,0.0,0.0,0.0
11447,3,-10.0,-11.0,0.0,0.0,0.0,0.0,0.0
11447,4,-10.0,-11.5,0.0,0.0,0.0,0.0,0.0
11447,5,-13.0,-19.0,0.0,0.0,0.0,0.0,0.0
11447,6,-10.0,-11.0,0.0,0.0,0.0,0.0,0.0
11447,7,-8.5,-7.0,0.0,0.0,0.0,0.0,0.0
11447,8,-9.0,-11.5,0.0,0.0,0.0,0.0,0.0
11447,9,-12.0,-14.0,0.0,0.0,0.0,0.0,0.0
11447,10,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11447,11,-8.0,-13.0,0.0,0.0,0.0,0.0,0.0
11447,12,-7.0,-8.5,0.0,0.0,0.0,0.0,0.0
11468,1,-14.0,-19.0,0.0,0.0,0.0,0.0,0.0
11468,2,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0
11468,3,-13.0,-20.0,0.0,0.0,0.0,0.0,0.0
11468,4,-15.0,-22.0,0.0,0.0,0.0,0.0,0.0
11468,5,-11.0,-20.0,0.0,0.0,0.0,0.0,0.0
11468,6,-9.5,-13.0,0.0,0.0,0.0,0.0,0.0
11468,7,-9.0,-8.5,0.0,0.0,0.0,0.0,0.0
11468,8,-10.0,-13.0,0.0,0.0,0.0,0.0,0.0
11468,9,-11.0,-19.0,0.0,0.0,0.0,0.0,0.0
11468,10,-10.0,-16.0,0.0,0.0,0.0,0.0,0.0
11468,11,-11.0,-21.0,0.0,0.0,0.0,0.0,0.0
11468,12,-10.0,-17.0,0.0,0.0,0.0,0.0,0.0
11470,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11470,2,1.0,5.0,0.0,0.0,0.0,0.0,0.0
11470,3,-2.0,-0.5,0.0,0.0,0.0,0.0,0.0
11470,4,-3.0,1.0,0.0,0.0,0.0,0.0,0.0
11470,5,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0
11470,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11470,7,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0
11470,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,9,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,10,1.0,3.0,0.0,0.0,0.0,0.0,0.0
11470,11,1.0,6.0,0.0,0.0,0.0,0.0,0.0
11470,12,4.0,7.0,0.0,0.0,0.0,0.0,0.0
11471,1,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0
11471,2,-6.0,-1.0,0.0,0.0,0.0,0.0,0.0
11471,3,-6.0,-9.5,0.0,0.0,0.0,0.0,0.0
11471,4,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11471,5,-9.0,-8.0,0.0,0.0,0.0,0.0,0.0
11471,6,-7.0,-2.5,0.0,0.0,0.0,0.0,0.0
11471,7,-9.0,-13.0,0.0,0.0,0.0,0.0,0.0
11471,8,-8.5,-9.5,0.0,0.0,0.0,0.0,0.0
11471,9,-7.5,-8.0,0.0,0.0,0.0,0.0,0.0
11471,10,-9.0,-7.0,0.0,0.0,0.0,0.0,0.0
11471,11,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11471,12,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0
11481,1,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11481,2,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11481,3,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11481,4,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11481,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11481,6,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11481,7,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11481,8,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11481,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11481,10,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11481,11,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11481,12,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11503,1,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11503,2,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11503,3,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11503,4,-6.0,-14.0,0.0,0.0,0.0,0.0,0.0
11503,5,-7.0,-14.0,0.0,0.0,0.0,0.0,0.0
11503,6,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11503,7,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11503,8,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11503,9,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11503,10,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11503,11,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
11503,12,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,1,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11525,2,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
11525,3,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11525,4,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11525,5,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11525,6,-6.0,-13.5,0.0,0.0,0.0,0.0,0.0
11525,7,-6.0,-15.0,0.0,0.0,0.0,0.0,0.0
11525,8,-5.5,-12.0,0.0,0.0,0.0,0.0,0.0
11525,9,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11525,10,-5.5,-10.0,0.0,0.0,0.0,0.0,0.0
11525,11,-6.0,-11.5,0.0,0.0,0.0,0.0,0.0
11525,12,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11537,1,-7.0,-12.5,0.0,0.0,0.0,0.0,0.0
11537,2,-9.0,-14.0,0.0,0.0,0.0,0.0,0.0
11537,3,-8.0,-15.0,0.0,0.0,0.0,0.0,0.0
11537,4,-9.0,-13.0,0.0,0.0,0.0,0.0,0.0
11537,5,-8.0,-13.0,0.0,0.0,0.0,0.0,0.0
11537,6,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11537,7,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0
11537,8,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11537,9,-9.0,-14.0,0.0,0.0,0.0,0.0,0.0
11537,10,-8.0,-12.0,0.0,0.0,0.0,0.0,0.0
11537,11,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11537,12,-5.0,-15.0,0.0,0.0,0.0,0.0,0.0
11540,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11540,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11540,3,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0
11540,4,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11540,5,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11540,6,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
11540,7,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11540,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11540,9,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11540,10,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11540,11,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11540,12,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
11577,1,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11577,2,-6.5,-12.0,0.0,0.0,0.0,0.0,0.0
11577,3,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11577,4,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
11577,5,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11577,6,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11577,7,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11577,8,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11577,9,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11577,10,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11577,11,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
11577,12,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0
11587,1,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11587,2,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
11587,3,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0
11587,4,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
11587,5,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0
11587,6,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11587,7,-3.0,-4.5,0.0,0.0,0.0,0.0,0.0
11587,8,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11587,9,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11587,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11587,11,-4.0,-7.5,0.0,0.0,0.0,0.0,0.0
11587,12,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11603,1,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11603,2,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11603,3,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11603,4,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11603,5,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11603,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11603,7,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11603,8,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11603,9,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11603,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11603,11,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11603,12,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11612,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11612,2,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11612,3,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11612,4,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11612,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11612,6,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11612,7,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11612,8,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11612,9,-6.0,-9.5,0.0,0.0,0.0,0.0,0.0
11612,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11612,11,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11612,12,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11617,1,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11617,2,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11617,3,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11617,4,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11617,5,-4.5,-7.0,0.0,0.0,0.0,0.0,0.0
11617,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11617,7,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11617,8,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11617,9,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11617,10,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11617,11,-4.5,-8.0,0.0,0.0,0.0,0.0,0.0
11617,12,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11618,1,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11618,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11618,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11618,4,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11618,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11618,6,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
11618,7,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
11618,8,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
11618,9,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11618,10,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11618,11,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11618,12,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0
11624,1,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11624,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11624,3,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11624,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11624,5,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
